Nombre,Genero,Peso,Altura,Edad,Actividad Fisica,Ecuacion,Objetivos,Recomendacion,Calorias consumidas por dia,Carbohidratos,Proteinas,Lipidos,Desayuno,Almuerzo,Cena,Desayuno KCal,Almuerzo KCal,Cena KCal,Dia,Requerimiento (Kcal diarias)
Samuel Soto,Hombre,185,180,67,2,Harris,Bajar de peso,Bajar carbohidratos,1478.2,271.5,189.2,71.5,Pyaaj pakora baked battered onions,Aubergine parmigiana,Chicken butter bean and leek pie,66,247,533,Miércoles,3050.3
Samuel Soto,Hombre,185,180,67,2,Harris,Bajar de peso,Bajar carbohidratos,1478.2,271.5,189.2,71.5,Salad nicoise,Chicken biryani,Tuscan bean soup,194,450,147,Jueves,3050.3
Samuel Soto,Hombre,185,180,67,2,Harris,Bajar de peso,Bajar carbohidratos,1478.2,271.5,189.2,71.5,Perfect pancakes,Turkey koftas,Popcorn,73,155,34,Viernes,3050.3
Samuel Soto,Hombre,185,180,67,2,Harris,Bajar de peso,Bajar carbohidratos,1478.2,271.5,189.2,71.5,Spiced red cabbage,One crust fruit pie,Super soba noodles,67,256,400,Sábado,3050.3
Samuel Soto,Hombre,185,180,67,2,Harris,Bajar de peso,Bajar carbohidratos,1478.2,271.5,189.2,71.5,Beef stew and dumplings,Homemade vegetable crisps,Berry trifle,348,48,161,Domingo,3050.3
Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,Roast cod with creamy mushroom lentils,Beetroot and carrot cake,Roasted beetroot hummus,305,157,149,Lunes,1395.9
Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,Poached salmon blinis,Chicken balti,All-in-one Asian salmon and broccoli traybake,63,334,339,Martes,1395.9
Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,Mini filo pumpkin pies,Roast mackerel with a curried coriander crust,Poached fruit crumble,106,288,331,Miércoles,1395.9
Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,Blackberry and apple cake,Squid and prawn skewers,Open sardine sandwich with chilli,153,42,326,Jueves,1395.9
"Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,""Chicken, squash and coriander pilaf"",Scary pumpkin soup with tombstone bread,Poached fruit crumble,404,272,331,Viernes,1395.9"
Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,Wholemeal fruit bars,Courgette enchiladas,Poached spiced pears,117,300,107,Sábado,1395.9
Diana Diaz,Mujer,50,196,28,3,Harris,Bajar de peso,Revisar grasas y azucares,2984.3,241.9,166.6,72.3,Yakitori chicken,Tofu goujons,Lamb fillet with spiced lentil pilaf,70,270,342,Domingo,1395.9
"Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Garlic and pea stuffed mussels with parmesan crust,Prawn noodles,""Mint, pea and crème fraiche soup"",18,186,184,Lunes,2535.0"
Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Crispy beef salad with horseradish dressing,Beetroot and carrot cake,Tofu noodle stir fry,169,157,175,Martes,2535.0
"Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Chana chaat (mixed bean salad),""Mango, lime and coconut rice pudding"",Quinoa stuffed butternut squash,157,184,331,Miércoles,2535.0"
Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Shakshuka,Portobello mushroom burgers,Blueberry and lemon cheesecake,259,306,190,Jueves,2535.0
Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Pancakes (crepes),Mixed fish chowder,Sole goujons with vegetable chips,139,266,505,Viernes,2535.0
"Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Chicken noodles,Muesli energy bars,""Watermelon, butterbean and feta salad"",430,101,124,Sábado,2535.0"
Andres Torres,Hombre,162,184,48,1,Mifflin,Aumentar masa muscular,Hacer ejercicio,1691.2,248.1,122.8,79.0,Nasi goreng with pickled vegetables,Spaghetti bolognese,Roast butternut squash and red lentil soup,356,465,252,Domingo,2535.0
"Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Moussaka,""Pork chops with roasted pear, apple and new potatoes"",Pasta in brodo,216,386,463,Lunes,2200.8"
"Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Smoked salmon and chive mini tartlets,""Tomato, garlic and butterbean stew"",Chocolate orange soufflé,59,204,101,Martes,2200.8"
"Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Coq au vin,Spinach and ricotta cannelloni,""Caramelised onion, red pepper and courgette soda bread"",427,171,230,Miércoles,2200.8"
"Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Piri piri chicken,""Spinach, sweet potato and chickpea soup"",Spicy bean quesadillas,229,200,371,Jueves,2200.8"
Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Barbecued fruit,Cauliflower pizza,Mexican turkey meatballs,75,340,325,Viernes,2200.8
Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Yogurt and vanilla panna cotta with summer fruits,Sole goujons with vegetable chips,Coconut rice pudding,137,505,206,Sábado,2200.8
"Braulio Cruz,Hombre,108,173,29,1,Harris,Tomar la glicemia,Revisar grasas y azucares,2388.5,187.0,95.5,53.0,Fillet of lamb with minted couscous,2-ingredient pancakes ,""Caramelised onion, red pepper and courgette soda bread"",383,343,230,Domingo,2200.8"
Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,Vegetarian lasagne,Tomato and red pepper risotto,Crunchy carrot and apple salad,358,385,89,Lunes,1588.7
Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,Roast butternut squash and red lentil soup,Spicy ginger and garlic pork with pak choi,Beetroot hummus,252,211,72,Martes,1588.7
Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,Brussels and hash with poached egg,Bang bang chicken salad,Spiced apple polenta bites,295,317,50,Miércoles,1588.7
"Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,Courgette enchiladas,Banana bread,""Sage, onion and sweet potato stuffing"",300,171,65,Jueves,1588.7"
Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,Microwave mug: Sweetcorn and Cheddar crustless quiche,Saag aloo (spinach and potatoes),Parmesan parsnips,203,180,93,Viernes,1588.7
"Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,""Chicken, borlotti bean & vegetable soup with pistou"",Spiced red cabbage,Cheddar and leek pancakes,212,67,201,Sábado,1588.7"
"Victor Perez,Hombre,73,181,61,1,Harris,Subir de peso,Comer mas verduras,2160.5,117.0,125.3,61.5,""Spinach, corn and chickpea fritters"",Chicken biryani,Rhubarb fool,181,450,51,Domingo,1588.7"
"Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,Meatballs,""Potato, leek and cheese soup"",Trout with citrus and basil sauce,142,215,166,Lunes,1812.5"
"Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,French onion soup,Minced beef and vegetable filo pie,""Aubergine stuffed with tofu, mushrooms and borlotti beans"",326,316,303,Martes,1812.5"
Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,Apple and raisin chelsea buns,Nut roast,Murgh salun (chicken curry),156,341,328,Miércoles,1812.5
Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,Witchetty grubs in swamp juice,Lamb provençal,Prawn and vegetable tempura,205,253,180,Jueves,1812.5
"Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,Kedgeree,Mushroom ragu,""Chicken, corn & lentil pilaf"",555,179,408,Viernes,1812.5"
Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,Yogurt and vanilla panna cotta with summer fruits,Tasty layered potatoes,Quinoa stuffed butternut squash,137,301,331,Sábado,1812.5
"Hugo Cruz,Hombre,74,187,29,3,Harris,Mantener peso,Hacer ejercicio,1275.5,111.8,63.3,44.9,Rice and beans,""Mango, lime and coconut rice pudding"",Nut roast,314,184,341,Domingo,1812.5"
Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Steak with mushroom sauce,Cherry and chocolate dessert pot,Welsh Leek Rarebit,262,115,235,Lunes,2999.2
"Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Lamb curry,Salmon fishcakes,""Butterbean, parsley and thyme stuffed mushrooms"",206,681,27,Martes,2999.2"
Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Mixed bean chilli,Lower-fat cauliflower and broccoli cheese,Goat's cheese and roast vegetable ciabatta,407,151,415,Miércoles,2999.2
"Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Vegetable chilli,""Spaghetti with courgette, chilli and tomato"",Mini blueberry pancakes,129,319,102,Jueves,2999.2"
Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Moroccan squash and aubergine tagine,Chicken and spinach burritos,Thai cod cakes with chilli dipping sauce,182,483,170,Viernes,2999.2
"Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Apricot crunch,""Chicken, borlotti bean & vegetable soup with pistou"",Crunchy carrot and apple salad,134,212,89,Sábado,2999.2"
"Gustavo Ortiz,Hombre,169,188,45,3,Harris,Hacer mas actividad fisica,Comer mas verduras,2449.2,207.3,143.1,60.9,Spicy vegetable samosas,Lamb curry,""Liver and onions with neeps, tatties and beans"",205,206,390,Domingo,2999.2"
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Green Thai fish curry,Tomato and red pepper risotto,Summerberry smoothie,188,385,100,Lunes,1156.5
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Lamb tagine,Smoky roast vegetables with sesame yogurt,Cod with roasted winter veggies,304,271,383,Martes,1156.5
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Homemade vegetable crisps,Moroccan squash and aubergine tagine,Grilled chicken salad with avocado dressing,48,182,349,Miércoles,1156.5
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Plantain chips,Chocolate and banana mousse,Vegetable pakoras,200,226,106,Jueves,1156.5
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Lamb tagine,Crisp salmon salad,Cauliflower stir fry,304,343,228,Viernes,1156.5
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Speedy salmon pasta,Steak with mushroom sauce,Vegetable pizza,520,262,312,Sábado,1156.5
Carmen Lopez,Mujer,63,154,55,1,Mifflin,Caminar,Revisar grasas y azucares,2136.7,203.5,53.0,99.8,Slow-roasted garlic and herb tomatoes,Summer berry crush,Beef and barley soup,107,137,259,Domingo,1156.5
Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Tomato and red pepper risotto,Saag aloo (spinach and potatoes),Cod with roasted winter veggies,385,180,383,Lunes,1176.9
Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Trout with citrus and basil sauce,Chargrilled fennel salad,Potato pancakes with mushroom sauce,166,85,330,Martes,1176.9
Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Stuffed baked apples,Jambalaya,Quinoa stuffed butternut squash,122,475,331,Miércoles,1176.9
Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Carrot kugel,Marinated monkfish,Meatballs,164,342,142,Jueves,1176.9
Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Smoky chicken kebabs,Halloween biscuits,Roast cod with creamy mushroom lentils,205,55,305,Viernes,1176.9
Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Carrot cake,Yogurt and vanilla panna cotta with summer fruits,Spicy duck topped poppadoms,141,137,30,Sábado,1176.9
"Helena Romero,Mujer,50,184,70,3,Harris,Caminar,Aumentar proteinas,2318.3,108.8,86.1,82.0,Doner kebabs,Fish pie,""Watermelon, butterbean and feta salad"",360,370,124,Domingo,1176.9"
Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,Spicy bean quesadillas,Coq au vin,Courgette cornbread muffins with salsa,371,427,55,Lunes,1164.0
"Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,""Sweet potato, chickpea and carrot tagine with couscous"",Bubble and squeak,Caramelised onion moutabal,348,328,93,Martes,1164.0"
Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,Chunky chips,Raspberry fruit spread,Healthy hummus,199,12,59,Miércoles,1164.0
Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,Cauliflower pilaf,Baked cod with parsley and horseradish crust,Nasi goreng with pickled vegetables,151,159,356,Jueves,1164.0
Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,Potato and lentil curry,Speedy salmon pasta,Marinated tofu kebabs,282,520,93,Viernes,1164.0
Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,Courgette enchiladas,Chilled pizza,Cod with roasted winter veggies,300,266,383,Sábado,1164.0
Ingrid Nunez,Mujer,73,140,56,3,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1853.7,147.5,179.7,76.7,Marinated chicken skewers with couscous,Szechuan chicken,All-in-one Asian salmon and broccoli traybake,471,198,339,Domingo,1164.0
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,Doner kebabs,Cauliflower kedgeree,Blackberry and apple cake,360,286,153,Lunes,1391.5
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,Polenta with roasted vegetables,Potato pancakes,Soda bread pizzetta,315,78,99,Martes,1391.5
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,Spicy ginger and garlic pork with pak choi,Green summer soup,Chilli con carne,211,169,209,Miércoles,1391.5
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,French onion soup,Phulouri (split pea fritters with hot sauce),Spicy potato wedges,326,295,278,Jueves,1391.5
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,Steak with mushroom sauce,Bubble and squeak,Tabbouleh,262,328,444,Viernes,1391.5
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,Mini blueberry pancakes,Wholemeal fruit bars,Green masala fish curry,102,117,259,Sábado,1391.5
Clara Ramirez,Mujer,63,170,28,1,Mifflin,Hacer mas actividad fisica,Hacer ejercicio,1769.6,253.0,76.0,41.1,Lower-fat cauliflower and broccoli cheese,Murgh salun (chicken curry),Roasted Cauliflower,151,328,73,Domingo,1391.5
Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Super soba noodles,Spaetzle,Keralan-style vegetable curry,400,270,237,Lunes,2372.5
"Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Golden Soup,Pasta and vegetable cheese,""Chicken, borlotti bean & vegetable soup with pistou"",63,424,212,Martes,2372.5"
Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Fruity oatbake,Saag aloo (spinach and potatoes),Roasted swordfish with salsa on puy lentils,139,180,463,Miércoles,2372.5
Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Sweet pepper pancakes with tangy tomato relish,Chargrilled fennel salad,Spaetzle,39,85,270,Jueves,2372.5
"Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Roasted tomato and pepper bulgar wheat salad,Pork balls with tomato sauce and spaghetti,""Spinach, corn and chickpea fritters"",252,486,181,Viernes,2372.5"
"Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Vegetable satay,""Courgette, feta and mint salad"",Yakitori chicken,292,69,70,Sábado,2372.5"
Leonardo Ramirez,Hombre,114,214,22,1,Mifflin,Bajar de peso,Bajar carbohidratos,2374.1,223.3,60.8,47.5,Salmon fishcakes,All-in-one Asian salmon and broccoli traybake,Shakshuka,681,339,259,Domingo,2372.5
Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Soda bread pizzetta,Hearty minestrone soup,White bean and lamb stew,99,305,340,Lunes,1455.2
Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Muesli energy bars,Cranberry sauce,Aubergine ‘meatballs’ with tomato sauce and courgette,101,21,260,Martes,1455.2
"Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Mackerel rundown,""Mint, pea and crème fraiche soup"",""Almond, apricot and pumpkin seed granola"",302,184,187,Miércoles,1455.2"
Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Moroccan lamb and chickpea burgers,Butterbean pâté,Butterbean pâté,306,121,121,Jueves,1455.2
Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Yogurt and vanilla panna cotta with summer fruits,Mushroom pâté,Rhubarb fool,137,67,51,Viernes,1455.2
Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Savoy Coleslaw,Sweet potato soup,Vegetable pizza,68,294,312,Sábado,1455.2
Isabel Torres,Mujer,63,181,29,2,Mifflin,Tomar la glicemia,Comer mas verduras,2021.1,160.1,121.5,50.4,Chargrilled fennel salad,Yogurt and vanilla panna cotta with summer fruits,Summer berry posset,85,137,113,Domingo,1455.2
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Raspberry frozen yogurt,Spicy vegetable samosas,Thai cod cakes with chilli dipping sauce,57,205,170,Lunes,1325.5
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Fruity oatbake,Herby mackerel,Oriental beef stir-fry,139,280,214,Martes,1325.5
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Roast butternut squash and red lentil soup,Wholemeal spinach and cheddar pancakes,Cod with tomato sauce,252,219,256,Miércoles,1325.5
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Brussels and hash with poached egg,Bakewell peaches,One crust fruit pie,295,64,256,Jueves,1325.5
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Vegetable ragu and pasta,Pork with creamy leek sauce,Spicy vegetable samosas,421,223,205,Viernes,1325.5
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Marinated chicken skewers with couscous,Cod with herby cheese topping,Hearty minestrone soup,471,259,305,Sábado,1325.5
Carolina Sanchez,Mujer,77,143,64,2,Harris,Tomar la glicemia,Bajar carbohidratos,1464.3,119.4,50.7,83.0,Savoury meatloaf and onion gravy,Spicy crab tortilla,Mini blueberry pancakes,180,336,102,Domingo,1325.5
Daniela Pena,Mujer,59,145,57,1,Mifflin,Hacer mas actividad fisica,Aumentar proteinas,1712.0,100.8,192.7,50.0,pressure cooked bean chilli,Lemon and herb chicken with chickpeas,Keralan-style vegetable curry,330,390,237,Lunes,1050.2
Daniela Pena,Mujer,59,145,57,1,Mifflin,Hacer mas actividad fisica,Aumentar proteinas,1712.0,100.8,192.7,50.0,Roast butternut squash and red lentil soup,Stuffed parathas,Corn chowder with sweet potato croutons,252,78,313,Martes,1050.2
